Business Name,City,County,State,Phone,Address,Type,Source,Category
GRACIANNA WINERY,SANTA ROSA,Sonoma,CA,,3358 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
GREAT BEAR REPUBLIC WINE CO,SANTA ROSA,Sonoma,CA,,454 STARRY KNOLL CT,Food Service,ABC License Data,ABC_LICENSE
GREYSTACK WINERY PARTNERS  LLC,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
GROG SHOP LIQUOR & DELI,SANTA ROSA,Sonoma,CA,,2296 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
HAKU SUSHI,SANTA ROSA,Sonoma,CA,,518 7TH ST,Food Service,ABC License Data,ABC_LICENSE
HANNA WINERY INC,SANTA ROSA,Sonoma,CA,,5353 OCCIDENTAL RD,Food Service,ABC License Data,ABC_LICENSE
HARRY'S MARKET & DELI,SANTA ROSA,Sonoma,CA,,501 W 9TH ST,Food Service,ABC License Data,ABC_LICENSE
HARRYS MARKET,SANTA ROSA,Sonoma,CA,,501 W 9TH ST,Food Service,ABC License Data,ABC_LICENSE
HARTFORD FAMILY WINES,SANTA ROSA,Sonoma,CA,,421 AVIATION BLVD,Food Service,ABC License Data,ABC_LICENSE
HARTS DESIRE WINES,SANTA ROSA,Sonoma,CA,,1530 FULTON RD,Food Service,ABC License Data,ABC_LICENSE
HARVEST MOON WINERY,SANTA ROSA,Sonoma,CA,,2192 & 2196 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
HATTON DANIELS WINE CELLARS,SANTA ROSA,Sonoma,CA,,3082 YULUPA AVE,Food Service,ABC License Data,ABC_LICENSE
HERON WINES,SANTA ROSA,Sonoma,CA,,5570 SKYLANE BLVD,Food Service,ABC License Data,ABC_LICENSE
HOLTERMANN FAMILY WINES,SANTA ROSA,Sonoma,CA,,5570 SKYLANE BLVD,Food Service,ABC License Data,ABC_LICENSE
HOME RUN PIZZA & SPORTS BAR,SANTA ROSA,Sonoma,CA,,484 LARKFIELD CTR,Bar,ABC License Data,ABC_LICENSE
HOOK AND LADDER WINERY,SANTA ROSA,Sonoma,CA,,2134 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
HOPPER MARKET,SANTA ROSA,Sonoma,CA,,1020 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
HUMBOLDT MARKET & LIQUOR,SANTA ROSA,Sonoma,CA,,1500 HUMBOLDT ST,Food Service,ABC License Data,ABC_LICENSE
HYATT REGENCY SONOMA WINE COUNTRY,SANTA ROSA,Sonoma,CA,,170 RAILROAD ST,Food Service,ABC License Data,ABC_LICENSE
INCREDIBLE BULK WINE COMPANY,SANTA ROSA,Sonoma,CA,,414 CHINN ST,Food Service,ABC License Data,ABC_LICENSE
INMAN FAMILY WINES,SANTA ROSA,Sonoma,CA,,3900 PINER RD,Food Service,ABC License Data,ABC_LICENSE
INSPIRATION VINEYARDS AND WINERY,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
INTENT WINES,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
INTERGALACTIC WINE COMPANY,SANTA ROSA,Sonoma,CA,,3354 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
IRELAND FAMILY WINES,SANTA ROSA,Sonoma,CA,,5700 OCCIDENTAL RD,Food Service,ABC License Data,ABC_LICENSE
J & M'S MIDTOWN CAFE,SANTA ROSA,Sonoma,CA,,1422 4TH ST,Restaurant,ABC License Data,ABC_LICENSE
J IMBIMBO FAMILY WINERY INC,SANTA ROSA,Sonoma,CA,,3134 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
J&A LOUNGE,SANTA ROSA,Sonoma,CA,,643 4TH ST,Bar,ABC License Data,ABC_LICENSE
JACKSON FAMILY FINE WINES,SANTA ROSA,Sonoma,CA,,421 AVIATION BLVD,Food Service,ABC License Data,ABC_LICENSE
JACKSON FAMILY WINES INC,SANTA ROSA,Sonoma,CA,,421 AVIATION BLVD,Food Service,ABC License Data,ABC_LICENSE
JACKSONS #293-REDWOOD MARKET,SANTA ROSA,Sonoma,CA,,4925 HWY 12,Food Service,ABC License Data,ABC_LICENSE
JACKSONS #294-REDWOOD MARKET,SANTA ROSA,Sonoma,CA,,1855 GUERNEVILLE RD,Food Service,ABC License Data,ABC_LICENSE
JACKSONS #295-REDWOOD MARKET,SANTA ROSA,Sonoma,CA,,1100 BENNETT VALLEY RD,Food Service,ABC License Data,ABC_LICENSE
JACKSONS BAR & OVEN,SANTA ROSA,Sonoma,CA,,135 4TH ST,Bar,ABC License Data,ABC_LICENSE
JEAN CLAUDE BOISSET WINES USA INC,SANTA ROSA,Sonoma,CA,,1791 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
JEFFREYS HILLSIDE CAFE,SANTA ROSA,Sonoma,CA,,2901 4TH ST,Restaurant,ABC License Data,ABC_LICENSE
JJ CUSTOM WINES,SANTA ROSA,Sonoma,CA,,4076 OLD REDWOOD HWY,Food Service,ABC License Data,ABC_LICENSE
JUANITA'S MEXICAN RESTAURANT,SANTA ROSA,Sonoma,CA,,2227 MENDOCINO AVE,Mexican Restaurant,ABC License Data,ABC_LICENSE
KAFAL RESTAURANT,SANTA ROSA,Sonoma,CA,,535 ROSS ST,Restaurant,ABC License Data,ABC_LICENSE
KAFFE MOCHA AND GRILL,SANTA ROSA,Sonoma,CA,,397 AVIATION BLVD,Food Service,ABC License Data,ABC_LICENSE
KALIMERA BAR AND GRILL,SANTA ROSA,Sonoma,CA,,458 B ST,Bar,ABC License Data,ABC_LICENSE
KAMURA SUSHI,SANTA ROSA,Sonoma,CA,,3800 SEBASTOPOL RD,Food Service,ABC License Data,ABC_LICENSE
KASUARI WINES,SANTA ROSA,Sonoma,CA,,2311 GIFFORD CT,Food Service,ABC License Data,ABC_LICENSE
KETTLES VIETNAMESE BISTRO,SANTA ROSA,Sonoma,CA,,1202 W STEELE LN,Food Service,ABC License Data,ABC_LICENSE
KHAOSOI THAI,SANTA ROSA,Sonoma,CA,,1169 YULUPA AVE,Asian Restaurant,ABC License Data,ABC_LICENSE
KIRAKU SUSHI & RAMEN,SANTA ROSA,Sonoma,CA,,1985 MENDOCINO AVE,Food Service,ABC License Data,ABC_LICENSE
KIRIN CHINESE RESTAURANT CORPORATION,SANTA ROSA,Sonoma,CA,,2700 YULUPA AVE,Restaurant,ABC License Data,ABC_LICENSE
LA CANTERA RACQUET & SWIM CLUB,SANTA ROSA,Sonoma,CA,,3737 MONTGOMERY DR,Food Service,ABC License Data,ABC_LICENSE
LA CHERTOSA WINE,SANTA ROSA,Sonoma,CA,,6705 CRISTO LN,Food Service,ABC License Data,ABC_LICENSE
LA GARE FRENCH RESTAURANT,SANTA ROSA,Sonoma,CA,,208 WILSON ST,Restaurant,ABC License Data,ABC_LICENSE
LA ROSA TEQUILERIA & GRILL,SANTA ROSA,Sonoma,CA,,500 4TH ST,Food Service,ABC License Data,ABC_LICENSE
LA TEXANITA RESTAURANT,SANTA ROSA,Sonoma,CA,,1667 SEBASTOPOL RD,Restaurant,ABC License Data,ABC_LICENSE
LARKFIELD LIQUOR & DELI,SANTA ROSA,Sonoma,CA,,4777 OLD REDWOOD HWY,Food Service,ABC License Data,ABC_LICENSE
LAS CAZUELAS MEXICAN RESTAURANT,SANTA ROSA,Sonoma,CA,,3577 INDUSTRIAL DR,Mexican Restaurant,ABC License Data,ABC_LICENSE
LAZZINI'S MARKET & DELI,SANTA ROSA,Sonoma,CA,,3449 BENNETT VALLEY RD,Food Service,ABC License Data,ABC_LICENSE
LEDSON VINEYARD & WINERY,SANTA ROSA,Sonoma,CA,,7335 SONOMA HWY,Food Service,ABC License Data,ABC_LICENSE
LILA'S MEXICAN RESTAURANT,SANTA ROSA,Sonoma,CA,,1199 YULUPA AVE,Mexican Restaurant,ABC License Data,ABC_LICENSE
LIOCO WINE COMPANY,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
LIQUOR MART,SANTA ROSA,Sonoma,CA,,3096 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
LITA'S CAFE,SANTA ROSA,Sonoma,CA,,1973 MENDOCINO AVE,Restaurant,ABC License Data,ABC_LICENSE
LITTLE THAI AND SUSHI,SANTA ROSA,Sonoma,CA,,1791 MARLOW RD,Asian Restaurant,ABC License Data,ABC_LICENSE
LOLAS MARKET,SANTA ROSA,Sonoma,CA,,440 DUTTON AVE,Food Service,ABC License Data,ABC_LICENSE
LOS ARCOS RESTAURANT,SANTA ROSA,Sonoma,CA,,1791 MARLOW RD,Restaurant,ABC License Data,ABC_LICENSE
LOS MOLCAJETES BAR & GRILL,SANTA ROSA,Sonoma,CA,,1950 PINER RD,Bar,ABC License Data,ABC_LICENSE
LOST SIERRA WINE COMPANY,SANTA ROSA,Sonoma,CA,,4832 KIERAN CT,Food Service,ABC License Data,ABC_LICENSE
LOTIS WINES,SANTA ROSA,Sonoma,CA,,4017 TUOLUMNE CT,Food Service,ABC License Data,ABC_LICENSE
LOUIES FINE FOOD RESTAURANT,SANTA ROSA,Sonoma,CA,,2496 W 3RD ST,Restaurant,ABC License Data,ABC_LICENSE
LUCKY ROCK WINE COMPANY,SANTA ROSA,Sonoma,CA,,3354 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
LUIGIS RESTAURANT,SANTA ROSA,Sonoma,CA,,1000 HOPPER AVE,Restaurant,ABC License Data,ABC_LICENSE
LULI WINES,SANTA ROSA,Sonoma,CA,,3354 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
MACS DELI,SANTA ROSA,Sonoma,CA,,630 4TH ST,Food Service,ABC License Data,ABC_LICENSE
MANDARIN KITCHEN,SANTA ROSA,Sonoma,CA,,722 VILLAGE CT,Food Service,ABC License Data,ABC_LICENSE
MANDET WINES,SANTA ROSA,Sonoma,CA,,5890 SAILING HAWK AVE,Food Service,ABC License Data,ABC_LICENSE
MANZANITA CREEK WINERY,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
MARK WEST MARKET,SANTA ROSA,Sonoma,CA,,5501 OLD REDWOOD HWY,Food Service,ABC License Data,ABC_LICENSE
MARTIN RAY WINERY,SANTA ROSA,Sonoma,CA,,2191 LAGUNA RD,Food Service,ABC License Data,ABC_LICENSE
MARY'S PIZZA SHACK,SANTA ROSA,Sonoma,CA,,535 SUMMERFIELD RD,Food Service,ABC License Data,ABC_LICENSE
MATANZAS CREEK WINERY,SANTA ROSA,Sonoma,CA,,6097 BENNETT VALLEY RD,Food Service,ABC License Data,ABC_LICENSE
MAYACAMA GOLF CLUB,SANTA ROSA,Sonoma,CA,,1240 MAYACAMA CLUB DR,Food Service,ABC License Data,ABC_LICENSE
MD LIQUOR & FOOD,SANTA ROSA,Sonoma,CA,,500 MISSION BLVD,Food Service,ABC License Data,ABC_LICENSE
MD LIQUOR & FOOD 2,SANTA ROSA,Sonoma,CA,,1930 SEBASTOPOL RD,Food Service,ABC License Data,ABC_LICENSE
MD LIQUOR & FOOD 4,SANTA ROSA,Sonoma,CA,,2743 YULUPA AVE,Food Service,ABC License Data,ABC_LICENSE
MENDOCINO FARMS SANDWICH MARKET,SANTA ROSA,Sonoma,CA,,2400 SONOMA AVE,Food Service,ABC License Data,ABC_LICENSE
MI BURRITO RESTAURANT  INC.,SANTA ROSA,Sonoma,CA,,385 AVIATION BLVD,Restaurant,ABC License Data,ABC_LICENSE
MI RANCHITO MEXICAN CUISINE,SANTA ROSA,Sonoma,CA,,90 MARK WEST SPRINGS RD,Mexican Restaurant,ABC License Data,ABC_LICENSE
MI TIERRA RESTAURANT,SANTA ROSA,Sonoma,CA,,3262 AIRWAY DR,Restaurant,ABC License Data,ABC_LICENSE
MI WINES,SANTA ROSA,Sonoma,CA,,120 STONY POINT RD,Food Service,ABC License Data,ABC_LICENSE
MILLER FAMILY WINE COMPANY,SANTA ROSA,Sonoma,CA,,980 AIRWAY CT,Food Service,ABC License Data,ABC_LICENSE
MOD PIZZA,SANTA ROSA,Sonoma,CA,,2695 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
MOLSBERRYS MARKET,SANTA ROSA,Sonoma,CA,,522 LARKFIELD CTR,Food Service,ABC License Data,ABC_LICENSE
MOMBOS PIZZA,SANTA ROSA,Sonoma,CA,,1880 MENDOCINO AVE,Food Service,ABC License Data,ABC_LICENSE
MONTI ROTISSERIE & BAR,SANTA ROSA,Sonoma,CA,,714 VILLAGE CT,Bar,ABC License Data,ABC_LICENSE
MOUNTAIN MIKES PIZZA,SANTA ROSA,Sonoma,CA,,2280 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
MTZ PARADISE SUSHI & HIBACHI,SANTA ROSA,Sonoma,CA,,4100 MONTGOMERY DR,Food Service,ABC License Data,ABC_LICENSE
MUTT LYNCH WINERY INC,SANTA ROSA,Sonoma,CA,,3451 AIRWAY DR,Food Service,ABC License Data,ABC_LICENSE
NAIDU WINES,SANTA ROSA,Sonoma,CA,,3358 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
O! SUSHI,SANTA ROSA,Sonoma,CA,,443 DUTTON AVE,Food Service,ABC License Data,ABC_LICENSE
OAK TREE WINERY,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
OAKMONT VILLAGE MARKET,SANTA ROSA,Sonoma,CA,,6550 OAKMONT DR,Food Service,ABC License Data,ABC_LICENSE
OCHOAS MEXICAN RESTAURANT,SANTA ROSA,Sonoma,CA,,3080 MARLOW RD,Mexican Restaurant,ABC License Data,ABC_LICENSE
ODD WINE COMPANY,SANTA ROSA,Sonoma,CA,,414 CHINN ST,Food Service,ABC License Data,ABC_LICENSE
ODISEA WINE COMPANY,SANTA ROSA,Sonoma,CA,,6705 CRISTO LN,Food Service,ABC License Data,ABC_LICENSE
OISHII BAR LLC,SANTA ROSA,Sonoma,CA,,90 MARK WEST SPRINGS RD,Bar,ABC License Data,ABC_LICENSE
OISHII SUSHII BAR & GRILL,SANTA ROSA,Sonoma,CA,,1950 PINER RD,Bar,ABC License Data,ABC_LICENSE
OLIVERS MARKET,SANTA ROSA,Sonoma,CA,,461 STONY POINT RD,Food Service,ABC License Data,ABC_LICENSE
OPAL MOON WINERY,SANTA ROSA,Sonoma,CA,,127 4TH ST,Food Service,ABC License Data,ABC_LICENSE
ORTEGA'S MARKET INC,SANTA ROSA,Sonoma,CA,,1331 GUERNEVILLE RD,Food Service,ABC License Data,ABC_LICENSE
OTTAVINO WINES LLC,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
OXLEY GRAHAM WINES,SANTA ROSA,Sonoma,CA,,2081 STONEFIELD LN,Food Service,ABC License Data,ABC_LICENSE
PACIFIC MARKETS  #15,SANTA ROSA,Sonoma,CA,,1465 TOWN AND COUNTRY DR,Food Service,ABC License Data,ABC_LICENSE
PALMERI WINES,SANTA ROSA,Sonoma,CA,,3354 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
PARADISE RIDGE WINERY,SANTA ROSA,Sonoma,CA,,4545 THOMAS LAKE HARRIS DR,Food Service,ABC License Data,ABC_LICENSE
PARADISE SUSHI AND GRILL,SANTA ROSA,Sonoma,CA,,119 4TH ST,Food Service,ABC License Data,ABC_LICENSE
PARKPOINT CLUB,SANTA ROSA,Sonoma,CA,,1200 N DUTTON AVE,Food Service,ABC License Data,ABC_LICENSE
PARKSIDE EATS,SANTA ROSA,Sonoma,CA,,4323 MONTGOMERY DR,Restaurant,ABC License Data,ABC_LICENSE
PARVINO WINE CO,SANTA ROSA,Sonoma,CA,,4444 LAHINCH LN,Food Service,ABC License Data,ABC_LICENSE
PETER PAUL WINES,SANTA ROSA,Sonoma,CA,,5700 OCCIDENTAL RD,Food Service,ABC License Data,ABC_LICENSE
PHAMUS WINERY,SANTA ROSA,Sonoma,CA,,4020 FRANKS CT,Food Service,ABC License Data,ABC_LICENSE
PHO VIETNAM,SANTA ROSA,Sonoma,CA,,711 STONY POINT RD,Food Service,ABC License Data,ABC_LICENSE
PINER CAFE,SANTA ROSA,Sonoma,CA,,975 PINER RD,Restaurant,ABC License Data,ABC_LICENSE
PISONI VINEYARDS & WINERY,SANTA ROSA,Sonoma,CA,,3352 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
POLEMONIUM WINES,SANTA ROSA,Sonoma,CA,,537 4TH ST,Food Service,ABC License Data,ABC_LICENSE
PREMIUM WINE STORAGE,SANTA ROSA,Sonoma,CA,,1450 AIRPORT BLVD,Food Service,ABC License Data,ABC_LICENSE
PRESTIGE WORLDWIDE WINE COMPANY LLC,SANTA ROSA,Sonoma,CA,,100 E STREET,Food Service,ABC License Data,ABC_LICENSE
PROHIBIDO WINES,SANTA ROSA,Sonoma,CA,,847 SANTA BARBARA DR,Food Service,ABC License Data,ABC_LICENSE
PROMETHEUS WINE EXPORTS,SANTA ROSA,Sonoma,CA,,2283 NECTARINE DR,Food Service,ABC License Data,ABC_LICENSE
PUCCIONI WINES,SANTA ROSA,Sonoma,CA,,3449 VERDI VISTA DR,Food Service,ABC License Data,ABC_LICENSE
PURPLE WINE COMPANY,SANTA ROSA,Sonoma,CA,,2120 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
QUICK PICK MARKET,SANTA ROSA,Sonoma,CA,,201 W 7TH ST,Food Service,ABC License Data,ABC_LICENSE
QUICK PICK MARKET & DELI,SANTA ROSA,Sonoma,CA,,925 CORPORATE CENTER PKWY,Food Service,ABC License Data,ABC_LICENSE
QUICK SUSHI,SANTA ROSA,Sonoma,CA,,2500 MENDOCINO AVE,Food Service,ABC License Data,ABC_LICENSE
QUIK STOP MARKET #35,SANTA ROSA,Sonoma,CA,,816 MCMINN AVE,Food Service,ABC License Data,ABC_LICENSE
RAFT WINES,SANTA ROSA,Sonoma,CA,,940 LUDWIG AVE,Food Service,ABC License Data,ABC_LICENSE
RED POST WINES,SANTA ROSA,Sonoma,CA,,3857 GUERNEVILLE RD,Food Service,ABC License Data,ABC_LICENSE
RED SLED WINERY,SANTA ROSA,Sonoma,CA,,3354 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
REDWOOD EMPIRE WINE STORAGE,SANTA ROSA,Sonoma,CA,,4325 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
REDWOOD EMPIRE WINE STORAGE INC,SANTA ROSA,Sonoma,CA,,4325 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
REFUGE WINES INC,SANTA ROSA,Sonoma,CA,,981 AIRWAY CT,Food Service,ABC License Data,ABC_LICENSE
REGAL WINE COMPANY,SANTA ROSA,Sonoma,CA,,133 AVIATION BLVD,Food Service,ABC License Data,ABC_LICENSE
REPUBLIC NATIONAL DISTRIBUTING COMPANY OF CALIFORN,SANTA ROSA,Sonoma,CA,,256 SUTTON PL,Food Service,ABC License Data,ABC_LICENSE
RICARDOS BAR & GRILL,SANTA ROSA,Sonoma,CA,,2700 YULUPA AVE,Bar,ABC License Data,ABC_LICENSE
ROJAS VINEYARDS AND WINERY LLC,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
ROJAS WINES,SANTA ROSA,Sonoma,CA,,5721 BRAVO TORO LN,Food Service,ABC License Data,ABC_LICENSE
ROMILILLY WINES,SANTA ROSA,Sonoma,CA,,10 4TH ST,Food Service,ABC License Data,ABC_LICENSE
RON NOBLE WINES,SANTA ROSA,Sonoma,CA,,5700 OCCIDENTAL RD,Food Service,ABC License Data,ABC_LICENSE
ROSSO PIZZERIA & WINE BAR,SANTA ROSA,Sonoma,CA,,53 MONTGOMERY DR,Bar,ABC License Data,ABC_LICENSE
ROUND TABLE PIZZA,SANTA ROSA,Sonoma,CA,,2424 MAGOWAN DR,Food Service,ABC License Data,ABC_LICENSE
SAM'S MARKET #11,SANTA ROSA,Sonoma,CA,,2780 STONY POINT RD,Food Service,ABC License Data,ABC_LICENSE
SAM'S MARKET #16,SANTA ROSA,Sonoma,CA,,3690 MOORLAND AVE,Food Service,ABC License Data,ABC_LICENSE
SAMS FOR PLAY CAFE,SANTA ROSA,Sonoma,CA,,1024 SEBASTOPOL RD,Restaurant,ABC License Data,ABC_LICENSE
SAMS FOR PLAY CAFE & CATERING,SANTA ROSA,Sonoma,CA,,2630 CLEVELAND AVE,Restaurant,ABC License Data,ABC_LICENSE
SAMS MARKET #18,SANTA ROSA,Sonoma,CA,,5290 AERO DR,Food Service,ABC License Data,ABC_LICENSE
SANDY'S TAKE & BAKE PIZZA,SANTA ROSA,Sonoma,CA,,2013 & 2015 ELIZABETH WAY,Food Service,ABC License Data,ABC_LICENSE
SANS MARKET,SANTA ROSA,Sonoma,CA,,2790 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
SANTA ROSA COUNTRY CLUB,SANTA ROSA,Sonoma,CA,,333 COUNTRY CLUB DR,Food Service,ABC License Data,ABC_LICENSE
SANTA ROSA FINE WINE,SANTA ROSA,Sonoma,CA,,1820 SLATER ST,Food Service,ABC License Data,ABC_LICENSE
SANTA ROSA FOOD & LIQUOR,SANTA ROSA,Sonoma,CA,,1750 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
SAUSALITO LIQUOR COMPANY  LLC,SANTA ROSA,Sonoma,CA,,3000 DUTTON AVE,Food Service,ABC License Data,ABC_LICENSE
SAVOR VIETNAMESE CUISINE,SANTA ROSA,Sonoma,CA,,4275 MONTGOMERY DR,Food Service,ABC License Data,ABC_LICENSE
SCHERMEISTER WINERY,SANTA ROSA,Sonoma,CA,,6705 CRISTO LN,Food Service,ABC License Data,ABC_LICENSE
SEA NOODLE BAR,SANTA ROSA,Sonoma,CA,,286 CODDINGTOWN CTR,Bar,ABC License Data,ABC_LICENSE
SEA THAI BISTRO,SANTA ROSA,Sonoma,CA,,2350 MIDWAY DR,Asian Restaurant,ABC License Data,ABC_LICENSE
SEOUL TO TOKYO KITCHEN,SANTA ROSA,Sonoma,CA,,3082 MARLOW RD,Food Service,ABC License Data,ABC_LICENSE
SERRES RANCH WINE,SANTA ROSA,Sonoma,CA,,6705 CRISTO LN,Food Service,ABC License Data,ABC_LICENSE
SHADY OAK BARREL HOUSE,SANTA ROSA,Sonoma,CA,,420 1ST ST,Bar,ABC License Data,ABC_LICENSE
SHELDON WINES,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN STE E,Food Service,ABC License Data,ABC_LICENSE
SHOGUN JAPANESE RESTAURANT,SANTA ROSA,Sonoma,CA,,1531 FARMERS LN,Restaurant,ABC License Data,ABC_LICENSE
SICHEL FAMILY WINERY,SANTA ROSA,Sonoma,CA,,3360 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
SIMPATICO WINE COMPANY,SANTA ROSA,Sonoma,CA,,5765 BENNETT VALLEY RD,Food Service,ABC License Data,ABC_LICENSE
SINGER WINE,SANTA ROSA,Sonoma,CA,,3358 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
SOLLEVATO WINES,SANTA ROSA,Sonoma,CA,,1670 SCARLET PL,Food Service,ABC License Data,ABC_LICENSE
SONOMA WINE COMPANY,SANTA ROSA,Sonoma,CA,,2120 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
SONOMA WINE FLIGHTS,SANTA ROSA,Sonoma,CA,,6000 FLIGHTLINE DR,Food Service,ABC License Data,ABC_LICENSE
SOSIE WINES,SANTA ROSA,Sonoma,CA,,6705 CRISTO LN,Food Service,ABC License Data,ABC_LICENSE
SQUAM ROCK WINES,SANTA ROSA,Sonoma,CA,,414 CHINN ST,Food Service,ABC License Data,ABC_LICENSE
SR FOOD STORE,SANTA ROSA,Sonoma,CA,,451 SEBASTOPOL RD,Food Service,ABC License Data,ABC_LICENSE
ST FRANCIS WINERY AND VINEYARDS,SANTA ROSA,Sonoma,CA,,100 PYTHIAN RD,Food Service,ABC License Data,ABC_LICENSE
ST ROSE WINERY,SANTA ROSA,Sonoma,CA,,5775 OLD REDWOOD HWY,Food Service,ABC License Data,ABC_LICENSE
ST. FRANCIS WINERY AND VINEYARDS,SANTA ROSA,Sonoma,CA,,500 PYTHIAN RD,Food Service,ABC License Data,ABC_LICENSE
STAR ZONE LIQUOR,SANTA ROSA,Sonoma,CA,,3575 INDUSTRIAL DR,Food Service,ABC License Data,ABC_LICENSE
STONY POINT MARKET,SANTA ROSA,Sonoma,CA,,3207 STONY POINT RD A,Food Service,ABC License Data,ABC_LICENSE
SU CASA MEXICAN RESTAURANT,SANTA ROSA,Sonoma,CA,,108 CALISTOGA RD,Mexican Restaurant,ABC License Data,ABC_LICENSE
SUNCE WINERY,SANTA ROSA,Sonoma,CA,,1839 OLIVET RD,Food Service,ABC License Data,ABC_LICENSE
SUPER CHAVEZ MARKET,SANTA ROSA,Sonoma,CA,,1480 GUERNEVILLE RD,Food Service,ABC License Data,ABC_LICENSE
SUPER LATINO MARKET,SANTA ROSA,Sonoma,CA,,1701 SEBASTOPOL RD,Food Service,ABC License Data,ABC_LICENSE
SUPER SONOMAN WINE,SANTA ROSA,Sonoma,CA,,1404 SNOWY EGRET DR,Food Service,ABC License Data,ABC_LICENSE
SUSHI ROSA,SANTA ROSA,Sonoma,CA,,515 4TH ST,Food Service,ABC License Data,ABC_LICENSE
TACOS AL CARBON,SANTA ROSA,Sonoma,CA,,500 SEBASTOPOL RD,Mexican Restaurant,ABC License Data,ABC_LICENSE
TAJ CAFE,SANTA ROSA,Sonoma,CA,,1940 PINER RD,Restaurant,ABC License Data,ABC_LICENSE
TARA BELLA WINERY,SANTA ROSA,Sonoma,CA,,3701 VIKING RD,Food Service,ABC License Data,ABC_LICENSE
TERRA ALMA WINES LLC,SANTA ROSA,Sonoma,CA,,120 STONY POINT RD,Food Service,ABC License Data,ABC_LICENSE
THAI HOUSE NOODLES SOUP,SANTA ROSA,Sonoma,CA,,1899 MENDOCINO AVE,Asian Restaurant,ABC License Data,ABC_LICENSE
THAI POT RESTAURANT,SANTA ROSA,Sonoma,CA,,2478 W 3RD ST,Asian Restaurant,ABC License Data,ABC_LICENSE
THE FLYING ACE KITCHEN & TAP ROOM,SANTA ROSA,Sonoma,CA,,2200 AIRPORT BLVD,Food Service,ABC License Data,ABC_LICENSE
THEWINESPIES.COM,SANTA ROSA,Sonoma,CA,,1377 CORPORATE CNTR PKWY,Food Service,ABC License Data,ABC_LICENSE
THIRTY-SEVEN WINERY,SANTA ROSA,Sonoma,CA,,3358 COFFEY LN,Food Service,ABC License Data,ABC_LICENSE
THOMPSON FAMILY WINES  LLC,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
TING HAU RESTAURANT,SANTA ROSA,Sonoma,CA,,717 4TH ST,Restaurant,ABC License Data,ABC_LICENSE
TIPP THAI CUISINE,SANTA ROSA,Sonoma,CA,,1778 PINER RD,Asian Restaurant,ABC License Data,ABC_LICENSE
TLAHCO MEXICAN GRILL,SANTA ROSA,Sonoma,CA,,1800 MENDOCINO AVE,Mexican Restaurant,ABC License Data,ABC_LICENSE
TOKYO KITCHEN,SANTA ROSA,Sonoma,CA,,2500 MENDOCINO AVE,Food Service,ABC License Data,ABC_LICENSE
TOTAL WINE & MORE,SANTA ROSA,Sonoma,CA,,2705 SANTA ROSA AVE,Food Service,ABC License Data,ABC_LICENSE
TROMBETTA FAMILY WINES,SANTA ROSA,Sonoma,CA,,1160 HOPPER AVE,Food Service,ABC License Data,ABC_LICENSE
