Business Name,City,County,Phone,Address,Business Type,Source,Chain Status
SKIPOLINIS PIZZA,FOLSOM,Sacramento,,191 BLUE RAVINE RD,Food Service,ABC License Data,INDEPENDENT
SKY DEVIL WINES,SACRAMENTO,Sacramento,,3361 SIERRA OAKS DR,Food Service,ABC License Data,INDEPENDENT
SKY PARKWAY MARKET,SACRAMENTO,Sacramento,,5530 SKY PKWY,Food Service,ABC License Data,INDEPENDENT
SKY PORT RESTAURANT AND BAR,ELK GROVE,Sacramento,,2619 W TARON CT,Bar,ABC License Data,INDEPENDENT
SMART & FINAL STORE #: 724,SACRAMENTO,Sacramento,,3315 NORTHGATE BLVD,Food Service,ABC License Data,INDEPENDENT
SMASH BURGER,ELK GROVE,Sacramento,,7701 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
SMASHBURGER,CITRUS HEIGHTS,Sacramento,,5500 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
SMASHBURGER,FOLSOM,Sacramento,,703 E BIDWELL ST STE 3,Food Service,ABC License Data,INDEPENDENT
SMASHBURGER,SACRAMENTO,Sacramento,,2565 FAIR OAKS BLVD.,Food Service,ABC License Data,INDEPENDENT
SMASHBURGER #1755,SACRAMENTO,Sacramento,,1600 ETHAN WAY,Food Service,ABC License Data,INDEPENDENT
SMILE MARKET 2,SACRAMENTO,Sacramento,,9545 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
SMOKEY OAKS TAVERN,FAIR OAKS,Sacramento,,9634 FAIR OAKS BLVD,Bar,ABC License Data,INDEPENDENT
SOCALS TAVERN,SACRAMENTO,Sacramento,,5200 FOLSOM BLVD,Bar,ABC License Data,INDEPENDENT
SOCIAL NIGHTCLUB,SACRAMENTO,Sacramento,,1000 K ST,Food Service,ABC License Data,INDEPENDENT
SOHO SUSHI BAR & GRILL,RANCHO CORDOVA,Sacramento,,3101 ZINFANDEL DR,Bar,ABC License Data,INDEPENDENT
SOKU RAMEN & JUICE BAR,SACRAMENTO,Sacramento,,1221 ALHAMBRA BLVD,Bar,ABC License Data,INDEPENDENT
SONNY'S MARKET,RANCHO CORDOVA,Sacramento,,3291 MATHER FIELD RD,Food Service,ABC License Data,INDEPENDENT
SONOMA COLLECTION WINES,ISLETON,Sacramento,,15511 ISLETON RD,Food Service,ABC License Data,INDEPENDENT
SORA SUSHI,RANCHO CORDOVA,Sacramento,,3187 ZINFANDEL DR,Food Service,ABC License Data,INDEPENDENT
SOUTH AREA MARKET,SACRAMENTO,Sacramento,,5220 FRUITRIDGE RD,Food Service,ABC License Data,INDEPENDENT
SOUTH SLOPE WINES,ELK GROVE,Sacramento,,10527 SHELDON RD,Food Service,ABC License Data,INDEPENDENT
SOUTH VILLA RESTAURANT,SACRAMENTO,Sacramento,,7223 55TH ST,Restaurant,ABC License Data,INDEPENDENT
SOUTHERN SOUL RESTAURANT,SACRAMENTO,Sacramento,,1901 EL CAMINO AVE,Restaurant,ABC License Data,INDEPENDENT
SOUTHSIDE MARKET,SACRAMENTO,Sacramento,,601 T ST,Food Service,ABC License Data,INDEPENDENT
SPECIAL FOOD MARKET,SACRAMENTO,Sacramento,,4614 MARTIN LUTHER KING JR BLVD,Food Service,ABC License Data,INDEPENDENT
SPINDRIFT GENERAL STORE,ISLETON,Sacramento,,841 W BRANNAN ISLAND RD,Food Service,ABC License Data,INDEPENDENT
SPIRIT KINGS LIQUOR - ANTELOPE,ANTELOPE,Sacramento,,8023 WATT AVE,Food Service,ABC License Data,INDEPENDENT
SPIRIT KINGS LIQUOR - NORTHGATE,SACRAMENTO,Sacramento,,3315 NORTHGATE BLVD,Food Service,ABC License Data,INDEPENDENT
SPIRIT KINGS LIQUOR - W. EL CAMINO,SACRAMENTO,Sacramento,,1508 W EL CAMINO AVE,Food Service,ABC License Data,INDEPENDENT
SPOTO WINES,SACRAMENTO,Sacramento,,3630 MEADOW LN,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKET,CITRUS HEIGHTS,Sacramento,,7905 GREENBACK LANE,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKET,RANCHO CORDOVA,Sacramento,,10846 BEAR HOLLOW DR,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKET #434,SACRAMENTO,Sacramento,,2735 MARCONI AVE,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKET 414,FOLSOM,Sacramento,,905 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKETS,ELK GROVE,Sacramento,,8211 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
SPROUTS FARMERS MARKETS #422,SACRAMENTO,Sacramento,,2810 DEL PASO RD,Food Service,ABC License Data,INDEPENDENT
SR FOOD STORE,NORTH HIGHLANDS,Sacramento,,7547 WATT AVE,Food Service,ABC License Data,INDEPENDENT
STAGECOACH RESTAURANT,SACRAMENTO,Sacramento,,4365 FLORIN RD,Restaurant,ABC License Data,INDEPENDENT
STANFORD MARKET,SACRAMENTO,Sacramento,,3404 MARTIN LUTHER KING JR BLVD,Food Service,ABC License Data,INDEPENDENT
STAR KTV LOUNGE,SACRAMENTO,Sacramento,,4543 FREEPORT BLVD,Bar,ABC License Data,INDEPENDENT
STAR LIQUOR,CARMICHAEL,Sacramento,,5109 GIBBONS DR,Food Service,ABC License Data,INDEPENDENT
STEAMBOAT LANDING BAR & GRILL,COURTLAND,Sacramento,,12414 STATE HIGHWAY 160,Bar,ABC License Data,INDEPENDENT
STEAMERS BAKERY & CAFE,SACRAMENTO,Sacramento,,101 K ST,Restaurant,ABC License Data,INDEPENDENT
STEVE'S PIZZA,FOLSOM,Sacramento,,1840 PRAIRIE CITY RD,Food Service,ABC License Data,INDEPENDENT
STEVE'S PIZZA,RANCHO CORDOVA,Sacramento,,3191 ZINFANDEL DR,Food Service,ABC License Data,INDEPENDENT
STEVE'S PIZZA WATERMAN,ELK GROVE,Sacramento,,9385 ELK GROVE BLVD,Food Service,ABC License Data,INDEPENDENT
STEVES LIQUOR & FOOD,NORTH HIGHLANDS,Sacramento,,4340 KIRKBY WY,Food Service,ABC License Data,INDEPENDENT
STEVES PIZZA EAST SAC,SACRAMENTO,Sacramento,,3700 J ST,Food Service,ABC License Data,INDEPENDENT
STOCKMAN CLUB,FAIR OAKS,Sacramento,,10219 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
STONEBIRD JAPANESE GRILL & NOODLES,FOLSOM,Sacramento,,2766 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
STOP 1 LIQUOR,SACRAMENTO,Sacramento,,4415 ELKHORN BLVD,Food Service,ABC License Data,INDEPENDENT
STOP AND SHOP MARKET,RIO LINDA,Sacramento,,6007 DRY CREEK RD,Food Service,ABC License Data,INDEPENDENT
STOP FOOD & LIQUOR,ORANGEVALE,Sacramento,,6326 MAIN AVE,Food Service,ABC License Data,INDEPENDENT
STOP N SAVE LIQUOR & FOOD,SACRAMENTO,Sacramento,,4709 FLORIN RD,Food Service,ABC License Data,INDEPENDENT
STORE #1011,SACRAMENTO,Sacramento,,8908 ELDER CREEK RD,Food Service,ABC License Data,INDEPENDENT
STRAW HAT PIZZA,RANCHO CORDOVA,Sacramento,,2929 MATHER FIELD RD,Food Service,ABC License Data,INDEPENDENT
STREETS PUB AND GRUB,SACRAMENTO,Sacramento,,1804 J ST,Food Service,ABC License Data,INDEPENDENT
STRINGS ITALIAN CAFE,CARMICHAEL,Sacramento,,4104 MANZANITA AVE,Restaurant,ABC License Data,INDEPENDENT
STROBELLI'S PIZZA,ORANGEVALE,Sacramento,,9372 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
SUES WINE CELLARS,ELK GROVE,Sacramento,,4119 SAUL CT,Food Service,ABC License Data,INDEPENDENT
SUKI SUSHI,SACRAMENTO,Sacramento,,7311 W STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
SUMMER HILLS LIQUOR,CITRUS HEIGHTS,Sacramento,,6456 TUPELO DR,Food Service,ABC License Data,INDEPENDENT
SUN UP MARKET,SACRAMENTO,Sacramento,,2620 T ST,Food Service,ABC License Data,INDEPENDENT
SUNFLOWER FARMERS MARKETS LLC,SACRAMENTO,Sacramento,,4408 DEL RIO RD,Food Service,ABC License Data,INDEPENDENT
SUNLAND LIQUORS,SACRAMENTO,Sacramento,,2000 DEL PASO BLVD,Food Service,ABC License Data,INDEPENDENT
SUNNYSIDE BREAKFAST & ASIAN FUSION,SACRAMENTO,Sacramento,,1221 19TH ST,Asian Restaurant,ABC License Data,INDEPENDENT
SUNRISE FOOD & LIQUOR,GOLD RIVER,Sacramento,,2271 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
SUNSET MARKET LIQUOR & DELI,FAIR OAKS,Sacramento,,7426 SUNSET AVE,Food Service,ABC License Data,INDEPENDENT
SUNSHINE MARKET,CARMICHAEL,Sacramento,,5150 MANZANITA AVE,Food Service,ABC License Data,INDEPENDENT
SUPER 7 FOOD & LIQUOR,SACRAMENTO,Sacramento,,9689 FOLSOM BLVD UT A,Food Service,ABC License Data,INDEPENDENT
SUPER QUICK FOOD STORE,FAIR OAKS,Sacramento,,10542 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
SUPER STAR MARKET,FOLSOM,Sacramento,,703 NATOMA ST,Food Service,ABC License Data,INDEPENDENT
SUPER STOP LIQUOR & FOOD,CITRUS HEIGHTS,Sacramento,,6234 AUBURN BLVD,Food Service,ABC License Data,INDEPENDENT
SUPER TACO,SACRAMENTO,Sacramento,,8325 ELK GROVE FLORIN RD,Mexican Restaurant,ABC License Data,INDEPENDENT
SUPER TACO EXPRESS,ELK GROVE,Sacramento,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data,INDEPENDENT
SUPER TACO LAGUNA INC,ELK GROVE,Sacramento,,4720 LAGUNA BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
SUPER TACO MEXICAN RESTAURANT,ELK GROVE,Sacramento,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data,INDEPENDENT
SUPER X MARKET,SACRAMENTO,Sacramento,,2711 FAIRFIELD ST,Food Service,ABC License Data,INDEPENDENT
SUPERB PIZZA,NORTH HIGHLANDS,Sacramento,,5601 WATT AVE 1,Food Service,ABC License Data,INDEPENDENT
SUPERSHOT MARKET,FAIR OAKS,Sacramento,,8505 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
SUSHI & TERIYAKI EXPRESS,CARMICHAEL,Sacramento,,6047 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
SUSHI CAFE,SACRAMENTO,Sacramento,,4491 FREEPORT BLVD,Restaurant,ABC License Data,INDEPENDENT
SUSHI ELITE,SACRAMENTO,Sacramento,,4740 NATOMAS BLVD,Food Service,ABC License Data,INDEPENDENT
SUSHI HOOK,SACRAMENTO,Sacramento,,813 HOWE AVE,Food Service,ABC License Data,INDEPENDENT
SUSHI KAWA JAPANESE CUISINE,SACRAMENTO,Sacramento,,3535 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
SUSHI PARADISE,SACRAMENTO,Sacramento,,1200 K ST,Food Service,ABC License Data,INDEPENDENT
SUSHI Q,SACRAMENTO,Sacramento,,8325 ELK GROVE-FLORIN RD,Food Service,ABC License Data,INDEPENDENT
SUSHI YO!,SACRAMENTO,Sacramento,,3521 ARDEN WAY,Food Service,ABC License Data,INDEPENDENT
SUSHIMONO,FAIR OAKS,Sacramento,,5349 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
SUTTER CLUB,SACRAMENTO,Sacramento,,1220 9TH ST,Food Service,ABC License Data,INDEPENDENT
SUTTER CLUB WINE SHOP THE,SACRAMENTO,Sacramento,,824 L ST,Food Service,ABC License Data,INDEPENDENT
SUTTER LAWN TENNIS CLUB,SACRAMENTO,Sacramento,,3951 N ST,Food Service,ABC License Data,INDEPENDENT
SUZIE BURGER,SACRAMENTO,Sacramento,,2820 P ST,Food Service,ABC License Data,INDEPENDENT
SWABBIES RESTAURANT,SACRAMENTO,Sacramento,,5871 GARDEN HWY,Restaurant,ABC License Data,INDEPENDENT
SWEET MUSIC STUDIO CAFE,CITRUS HEIGHTS,Sacramento,,8040 GREENBACK LN,Restaurant,ABC License Data,INDEPENDENT
SWEET WILLIAMS TAVERN,FOLSOM,Sacramento,,312 E BIDWELL ST,Bar,ABC License Data,INDEPENDENT
T & Z CHINESE RESTAURANT,SACRAMENTO,Sacramento,,2550 W EL CAMINO AVE,Restaurant,ABC License Data,INDEPENDENT
T&Y SUPERMARKET,SACRAMENTO,Sacramento,,2835 NORWOOD AVE,Food Service,ABC License Data,INDEPENDENT
T2YAN CHINESE CUISINE,GALT,Sacramento,,10400 TWIN CITIES RD,Food Service,ABC License Data,INDEPENDENT
TACO BELL CANTINA,SACRAMENTO,Sacramento,,900 K ST,Mexican Restaurant,ABC License Data,CHAIN
TACO EXXPRESS #1,SACRAMENTO,Sacramento,,6368 POWER INN RD,Mexican Restaurant,ABC License Data,INDEPENDENT
TACOA,SACRAMENTO,Sacramento,,6350 FOLSOM BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
TACOS LA NUEVA,SACRAMENTO,Sacramento,,2217 & 2219 MARCONI AVE,Mexican Restaurant,ABC License Data,INDEPENDENT
TACOS ROMERO,GALT,Sacramento,,114 N LINCOLN WY,Mexican Restaurant,ABC License Data,INDEPENDENT
TACOS Y MARISCOS EL LIMON,SACRAMENTO,Sacramento,,7242 FRANKLIN BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
TAIKO SUSHI,CARMICHAEL,Sacramento,,6241 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
TAJ SUPERMARKET,SACRAMENTO,Sacramento,,7933 E STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
TAKIENG THAI CUISINE,FAIR OAKS,Sacramento,,4400 SAN JUAN AVE,Asian Restaurant,ABC License Data,INDEPENDENT
TAKUMI IZAKAYA BAR,SACRAMENTO,Sacramento,,826 J ST,Bar,ABC License Data,INDEPENDENT
TALLAC SPORTS INC,SACRAMENTO,Sacramento,,3982 60TH ST,Food Service,ABC License Data,INDEPENDENT
TANDEM COFFEE & WINE,SACRAMENTO,Sacramento,,3100 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
TANDOORI GRILL,SACRAMENTO,Sacramento,,7208 & 7210 FLORIN MALL DR,Food Service,ABC License Data,INDEPENDENT
TANDOORI PIZZA,ELK GROVE,Sacramento,,8234 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
TANDOORI PIZZA,SACRAMENTO,Sacramento,,405 K ST,Food Service,ABC License Data,INDEPENDENT
TANK HOUSE BBQ & BAR,SACRAMENTO,Sacramento,,1925 J ST,Bar,ABC License Data,INDEPENDENT
TAPATIO BROTHERS MEXICAN MARKET,SACRAMENTO,Sacramento,,2414 HOWE AVE,Mexican Restaurant,ABC License Data,INDEPENDENT
TAQUERIA JALISCO MEXICAN AND AMERICAN FOOD,SACRAMENTO,Sacramento,,330 16TH ST,Mexican Restaurant,ABC License Data,INDEPENDENT
TAQUERIA ROBERTO JUNIOR MEXICAN FOOD,SACRAMENTO,Sacramento,,1580 W EL CAMINO AVE,Mexican Restaurant,ABC License Data,INDEPENDENT
TAQUERIA TACO LOCO,FOLSOM,Sacramento,,195 BLUE RAVINE RD,Mexican Restaurant,ABC License Data,INDEPENDENT
TARGET STORE T1527,SACRAMENTO,Sacramento,,8101 COSUMNES RIVER BLVD,Food Service,ABC License Data,CHAIN
TASTY PALACE CHINESE RESTAURANT,ANTELOPE,Sacramento,,7943 WATT AVE,Restaurant,ABC License Data,INDEPENDENT
TASTY THAI RESTAURANT LLC,SACRAMENTO,Sacramento,,2598 ALTA ARDEN EXPY,Asian Restaurant,ABC License Data,INDEPENDENT
TAYLORS KITCHEN,SACRAMENTO,Sacramento,,2924 FREEPORT BLVD,Food Service,ABC License Data,INDEPENDENT
TAYLORS MARKET,SACRAMENTO,Sacramento,,2900 FREEPORT BLVD,Food Service,ABC License Data,INDEPENDENT
TEA CUP CAFE,SACRAMENTO,Sacramento,,1614 21ST ST,Restaurant,ABC License Data,INDEPENDENT
TEAL BEND GOLF CLUB,SACRAMENTO,Sacramento,,7200 GARDEN HWY,Food Service,ABC License Data,INDEPENDENT
THAI BASIL RESTAURANT,SACRAMENTO,Sacramento,,2431 J ST UNIT A,Asian Restaurant,ABC License Data,INDEPENDENT
THAI CANTEEN 2,SACRAMENTO,Sacramento,,1501 16TH ST,Asian Restaurant,ABC License Data,INDEPENDENT
THAI CHILI LLC,ELK GROVE,Sacramento,,8696 ELK GROVE BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
THAI FARM HOUSE BBQ & BISTRO,SACRAMENTO,Sacramento,,1049 BROADWAY,Asian Restaurant,ABC License Data,INDEPENDENT
THAI HOT,ELK GROVE,Sacramento,,9160 E STOCKTON BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
THAI HOUSE RESTAURANT,SACRAMENTO,Sacramento,,527 A MUNROE ST,Asian Restaurant,ABC License Data,INDEPENDENT
THAI HUT,SACRAMENTO,Sacramento,,5800 MADISON AVE,Asian Restaurant,ABC License Data,INDEPENDENT
THAI MANGO,SACRAMENTO,Sacramento,,7837 STOCKTON BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
THAI PALACE,SACRAMENTO,Sacramento,,3262 J ST,Asian Restaurant,ABC License Data,INDEPENDENT
THAI PARADISE,FOLSOM,Sacramento,,2770 E BIDWELL ST,Asian Restaurant,ABC License Data,INDEPENDENT
THAI PRINCESS,SACRAMENTO,Sacramento,,3230 ARENA BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
THAI SPOON,SACRAMENTO,Sacramento,,3890 TRUXEL RD,Asian Restaurant,ABC License Data,INDEPENDENT
THAI STATION,SACRAMENTO,Sacramento,,1915 S ST,Asian Restaurant,ABC License Data,INDEPENDENT
THAI STREET BISTRO,SACRAMENTO,Sacramento,,6490 BROADWAY #B,Asian Restaurant,ABC License Data,INDEPENDENT
THAI TERRACE,SACRAMENTO,Sacramento,,1596 HOWE AVE,Asian Restaurant,ABC License Data,INDEPENDENT
THAI TIME,SACRAMENTO,Sacramento,,2030 10TH ST,Asian Restaurant,ABC License Data,INDEPENDENT
THE 1920S BOOKSTORE,SACRAMENTO,Sacramento,,900 2ND ST,Food Service,ABC License Data,INDEPENDENT
THE BEE'S CAFE ++,SACRAMENTO,Sacramento,,3315 NORTHGATE BLVD,Restaurant,ABC License Data,INDEPENDENT
THE CINDERS BAR,SACRAMENTO,Sacramento,,5340 AUBURN BLVD,Bar,ABC License Data,INDEPENDENT
THE FIREHOUSE RESTAURANT,SACRAMENTO,Sacramento,,1112 2ND ST,Restaurant,ABC License Data,INDEPENDENT
THE FOLSOM CAFE,FOLSOM,Sacramento,,727 SUTTER ST,Restaurant,ABC License Data,INDEPENDENT
THE GOLF COURSE AT RIO VISTA,RIO VISTA,Sacramento,,1000 SUMMERSET DR,Food Service,ABC License Data,INDEPENDENT
THE OAK T SPORTS BAR & GRILL,FOLSOM,Sacramento,,9580 OAK AVENUE PKWY,Bar,ABC License Data,INDEPENDENT
THE SANDWICH SPOT,SACRAMENTO,Sacramento,,2108 11TH AVE,Food Service,ABC License Data,INDEPENDENT
THE SLOUGH HOUSE KITCHEN,SLOUGHHOUSE,Sacramento,,12700 MEISS RD,Food Service,ABC License Data,INDEPENDENT
THEE UPPER CRUST PIZZA,SACRAMENTO,Sacramento,,1200 K ST,Food Service,ABC License Data,INDEPENDENT
THIRTYFOUR MEXICAN CANTINA,SACRAMENTO,Sacramento,,1100 O ST,Mexican Restaurant,ABC License Data,INDEPENDENT
TIME OUT TAVERN,CARMICHAEL,Sacramento,,7630 FAIR OAKS BLVD,Bar,ABC License Data,INDEPENDENT
TINKU'S MARKET,SACRAMENTO,Sacramento,,2300 SUTTERVILLE RD,Food Service,ABC License Data,INDEPENDENT
TIPPS & SHAKES DELI,SACRAMENTO,Sacramento,,8109 FRUITRIDGE RD,Food Service,ABC License Data,INDEPENDENT
TOASTED ROOSTER CAFE,SACRAMENTO,Sacramento,,1650 FULTON AVE,Restaurant,ABC License Data,INDEPENDENT
TOKYO SUSHI,FOLSOM,Sacramento,,1002 RILEY ST 3,Food Service,ABC License Data,INDEPENDENT
TOM'S WATCH BAR,SACRAMENTO,Sacramento,,414 K ST,Bar,ABC License Data,INDEPENDENT
TONNOS SPORTS BAR & GRILL,ORANGEVALE,Sacramento,,9267 GREENBACK LN,Bar,ABC License Data,INDEPENDENT
TONY'S LIQUOR,SACRAMENTO,Sacramento,,3100 FULTON AVE,Food Service,ABC License Data,INDEPENDENT
TONY'S TACOS,SACRAMENTO,Sacramento,,6425 FLORIN PERKINS RD,Mexican Restaurant,ABC License Data,INDEPENDENT
TONYS DELICATESSEN,SACRAMENTO,Sacramento,,1131 J ST,Food Service,ABC License Data,INDEPENDENT
TONYS LIQUOR & DELI,CITRUS HEIGHTS,Sacramento,,6968 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
TONYS MARKET,SACRAMENTO,Sacramento,,4011 W NICHOLS AVE,Food Service,ABC License Data,INDEPENDENT
TOPPING & LEGNON WINES,ELK GROVE,Sacramento,,9654 BRADSHAW RD,Food Service,ABC License Data,INDEPENDENT
TORCH CLUB,SACRAMENTO,Sacramento,,904 15TH ST,Food Service,ABC License Data,INDEPENDENT
TOTAL WINE & MORE,ELK GROVE,Sacramento,,7707 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
TOTAL WINE & MORE,FOLSOM,Sacramento,,2765 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
TOTAL WINE & MORE,SACRAMENTO,Sacramento,,2121 ARDEN WAY,Food Service,ABC License Data,INDEPENDENT
TOWER CAFE,SACRAMENTO,Sacramento,,1518 BROADWAY,Restaurant,ABC License Data,INDEPENDENT
TOWER LIQUOR,SACRAMENTO,Sacramento,,1525 BROADWAY,Food Service,ABC License Data,INDEPENDENT
TOWN MART LIQUOR & GAS,SACRAMENTO,Sacramento,,7210 ROSEVILLE RD,Food Service,ABC License Data,INDEPENDENT
TUK TUK THAI STREET FOOD,SACRAMENTO,Sacramento,,1600 ETHAN WAY,Asian Restaurant,ABC License Data,INDEPENDENT
TWIN LOTUS THAI,SACRAMENTO,Sacramento,,8345 FOLSOM BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
UMAI BAR & GRILL,ELK GROVE,Sacramento,,8973 GRANT LINE RD,Bar,ABC License Data,INDEPENDENT
UNDERGROUND MINI GOLF,SACRAMENTO,Sacramento,,1028 2ND ST,Food Service,ABC License Data,INDEPENDENT
UNION LOUNGE,SACRAMENTO,Sacramento,,1028 2ND ST,Bar,ABC License Data,INDEPENDENT
URBAN MARKET & MORE,FAIR OAKS,Sacramento,,7400 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
URBAN MARKET & MORE,SACRAMENTO,Sacramento,,7485 RUSH RIVER DR,Food Service,ABC License Data,INDEPENDENT
URBANOS MEXICAN RESTAURANT,CARMICHAEL,Sacramento,,5825 MANZANITA AVE,Mexican Restaurant,ABC License Data,INDEPENDENT
VALENSIN VINEYARD & WINERY,GALT,Sacramento,,10675 VALENSIN RD,Food Service,ABC License Data,INDEPENDENT
VALLEJOS RESTAURANT,SACRAMENTO,Sacramento,,1900 4TH ST,Restaurant,ABC License Data,INDEPENDENT
VALLEY HI COUNTRY CLUB INC,ELK GROVE,Sacramento,,9595 FRANKLIN BLVD,Food Service,ABC License Data,INDEPENDENT
VEG CAFE & BAR,SACRAMENTO,Sacramento,,2431 J ST,Bar,ABC License Data,INDEPENDENT
VELVET GRILL & CREAMERY,GALT,Sacramento,,400 4TH STREET,Food Service,ABC License Data,INDEPENDENT
VICS SUPERMARKET,FOLSOM,Sacramento,,9580 OAK AVENUE PKWY,Food Service,ABC License Data,INDEPENDENT
VIENTOS MEXICANO COCINA,SACRAMENTO,Sacramento,,7600 GREENHAVEN DR,Mexican Restaurant,ABC License Data,INDEPENDENT
VIETNAM BISTRO  PHO & VEGETARIAN,SACRAMENTO,Sacramento,,9529 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
VILLAGE MARKET,FAIR OAKS,Sacramento,,4140 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
VINH PHAT SUPERMARKET,SACRAMENTO,Sacramento,,6105 STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
VINO VOLO / TAYLOR'S MARKET,SACRAMENTO,Sacramento,,6850 AIRPORT BLVD,Food Service,ABC License Data,INDEPENDENT
VIP CAFÉ & DELI,SACRAMENTO,Sacramento,,1328 DEL PASO BLVD,Food Service,ABC License Data,INDEPENDENT
VIVA SUPERMARKET,RANCHO CORDOVA,Sacramento,,10385 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
VIVA SUPERMARKET,SACRAMENTO,Sacramento,,4211 NORWOOD AVE,Food Service,ABC License Data,INDEPENDENT
VJ'S BAR & BURGERS,SACRAMENTO,Sacramento,,2606 GATEWAY OAKS DR,Bar,ABC License Data,INDEPENDENT
VJ'S KITCHEN,SACRAMENTO,Sacramento,,2600 GATEWAY OAKS DR,Food Service,ABC License Data,INDEPENDENT
VOLUPTUARY WINES,SACRAMENTO,Sacramento,,1015 R ST,Food Service,ABC License Data,INDEPENDENT
WABUNE SUSHI JAPANESE RESTAURANT LLC,RANCHO CORDOVA,Sacramento,,4040 SUNRISE BLVD,Restaurant,ABC License Data,INDEPENDENT
WAL MART STORE #2457,RANCHO CORDOVA,Sacramento,,10655 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
WAL MART STORE 1697,ELK GROVE,Sacramento,,8465 ELK GROVE BLVD,Food Service,ABC License Data,INDEPENDENT
WAL MART STORE 1760,FOLSOM,Sacramento,,1018 RILEY ST,Food Service,ABC License Data,INDEPENDENT
WAL MART STORE 1881,ANTELOPE,Sacramento,,7901 WATT AVE,Food Service,ABC License Data,INDEPENDENT
WAL MART STORE 2598,SACRAMENTO,Sacramento,,3661 TRUXEL RD,Food Service,ABC License Data,INDEPENDENT
WAL MART STORE 2735,SACRAMENTO,Sacramento,,6051 FLORIN RD,Food Service,ABC License Data,INDEPENDENT
WALMART MARKET #5982,SACRAMENTO,Sacramento,,2700 MARCONI AVE,Food Service,ABC License Data,CHAIN
WALMART NEIGHBORHOOD MARKET #4759,CITRUS HEIGHTS,Sacramento,,6197 SUNRISE BLVD,Food Service,ABC License Data,CHAIN
WALMART NEIGHBORHOOD MARKET 5683,ELK GROVE,Sacramento,,8455 ELK GROVE BLVD,Food Service,ABC License Data,CHAIN
WALMART NEIGHBORHOOD MARKET 5981,CARMICHAEL,Sacramento,,6005 MADISON AVE,Food Service,ABC License Data,CHAIN
WALMART STORE #3081,SACRAMENTO,Sacramento,,8915 GERBER RD,Food Service,ABC License Data,CHAIN
WALMART STORE #5231,GALT,Sacramento,,10470 TWIN CITIES RD,Food Service,ABC License Data,CHAIN
WALNUT GROVE PIZZA FACTORY,WALNUT GROVE,Sacramento,,14127 RIVER RD,Food Service,ABC License Data,INDEPENDENT
WASABI SUSHI & HABACHI GRILL,ELK GROVE,Sacramento,,2745 ELK GROVE BLVD,Food Service,ABC License Data,INDEPENDENT
WATERBOY RESTAURANT,SACRAMENTO,Sacramento,,2000 CAPITOL AVE,Restaurant,ABC License Data,INDEPENDENT
WEI WEI KITCHEN,ORANGEVALE,Sacramento,,8847 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
WELCO SUPERMARKET,SACRAMENTO,Sacramento,,7100 FRUITRIDGE RD,Food Service,ABC License Data,INDEPENDENT
