Business Name,City,County,Phone,Address,Business Type,Source
COBDEN WINI WINES,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
COMMUNITY CAFE,SONOMA,Sonoma,,875 W NAPA ST,Restaurant,ABC License Data
CR GRAYBEHL WINE COMPANY,SONOMA,Sonoma,,281 SIESTA WAY,Food Service,ABC License Data
CVS PHARMACY STORE 9152,SONOMA,Sonoma,,201 W NAPA ST,Food Service,ABC License Data
DARLING FAMILY WINES,SONOMA,Sonoma,,27 E NAPA ST,Food Service,ABC License Data
DAYLIGHT WINE COMPANY,SONOMA,Sonoma,,780 W NAPA ST,Food Service,ABC License Data
DELHI BELLY INDIAN BISTRO,SONOMA,Sonoma,,522 BROADWAY,Food Service,ABC License Data
DELHI BELLY INDIAN BISTROS,SONOMA,Sonoma,,522 BROADWAY,Food Service,ABC License Data
DELILLE CELLARS,SONOMA,Sonoma,,564 BROADWAY,Food Service,ABC License Data
DESIRE LINES WINE CO.,SONOMA,Sonoma,,21481 8TH ST E   STE 15B,Food Service,ABC License Data
DIOSA WINES LLC,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
DOS PIEDRAS WINES LLC,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
DUNSTAN WINES,SONOMA,Sonoma,,1951 FELDER RD,Food Service,ABC License Data
DYSFUNCTIONAL FAMILY WINERY,SONOMA,Sonoma,,20680 HYDE RD,Food Service,ABC License Data
E SAAN THAI HOUSE,SONOMA,Sonoma,,18629 SONOMA HWY 88,Asian Restaurant,ABC License Data
EASY STOP MARKET,SONOMA,Sonoma,,925 BROADWAY,Food Service,ABC License Data
ECO TERRENO WINES,SONOMA,Sonoma,,19327 SONOMA HWY,Food Service,ABC License Data
EL COYOTE MARKET & DELI,SONOMA,Sonoma,,18615 SONOMA HWY,Food Service,ABC License Data
EL GRAN TACO,SONOMA,Sonoma,,40 CALLE DEL MONTE,Mexican Restaurant,ABC License Data
ENKIDU WINE,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data
EPICUREAN WINES,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
ETRE WINES,SONOMA,Sonoma,,1073 LARK AVE,Food Service,ABC License Data
FAYE WINE CELLARS LLC,SONOMA,Sonoma,,17041 SUMMER MEADOW LN,Food Service,ABC License Data
FILAMENTS WINE,SONOMA,Sonoma,,569 BARRACHI WY,Food Service,ABC License Data
FILOMENA WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
FLAMBEAUX WINE,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
FOLEY FAMILY WINES,SONOMA,Sonoma,,389 E 4TH ST,Food Service,ABC License Data
FOUR BEARS WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
FREE FLOW WINES,SONOMA,Sonoma,,21945 CARNEROS LAKE LN,Food Service,ABC License Data
FRESH WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
FULCRUM WINES,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data
GAIL WINES,SONOMA,Sonoma,,18361 RIVERSIDE DR,Food Service,ABC License Data
GENERATIONS OF SONOMA WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
GLORIA FERRER WINERY,SONOMA,Sonoma,,23555 ARNOLD DR,Food Service,ABC License Data
GOURMET TACO SHOP,SONOMA,Sonoma,,19235 SONOMA HWY,Mexican Restaurant,ABC License Data
GRAND NAPA WINE COMPANY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
GRAND SCHEME WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
GRIEVE FAMILY WINES,SONOMA,Sonoma,,465 1ST ST W,Food Service,ABC License Data
GUNDLACH BUNDSCHU WINERY,SONOMA,Sonoma,,2000 DENMARK ST,Food Service,ABC License Data
HAMEL FAMILY WINES,SONOMA,Sonoma,,15401 AND 15409 SONOMA HIGHWAY,Food Service,ABC License Data
HAMILTON FAMILY WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
HARVEST WINES INC,SONOMA,Sonoma,,22033 BONNESS RD,Food Service,ABC License Data
HEADLEY WINE GROUP LLC,SONOMA,Sonoma,,16600 GEHRICKE RD,Food Service,ABC License Data
HEARTH WINES LLC,SONOMA,Sonoma,,18970 OLIVE AVE,Food Service,ABC License Data
HEIRS OF MY DREAM WINERY,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data
HENWOOD WINE,SONOMA,Sonoma,,1541 N CASTLE RD,Food Service,ABC License Data
HOMEWOOD WINERY,SONOMA,Sonoma,,23120 BURNDALE RD,Food Service,ABC License Data
HOPMONK TAVERN,SONOMA,Sonoma,,691 BROADWAY,Bar,ABC License Data
IL FOUCO PIZZA,SONOMA,Sonoma,,18350 SONOMA HWY,Food Service,ABC License Data
INDIAN LEAP LLC,SONOMA,Sonoma,,2320 LOVALL VALLEY RD,Food Service,ABC License Data
INTERGALACTIC WINE COMPANY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
ISA WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
JACOB'S RESTAURANT,SONOMA,Sonoma,,1266 BROADWAY,Restaurant,ABC License Data
JOLIE LAIDE WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
JOSEPH-JIBRIL WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
JUMBO TIME WINES,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
KAMARIS WINES LLC,SONOMA,Sonoma,,22097 BONNESS RD,Food Service,ABC License Data
KAMEN ESTATE WINES,SONOMA,Sonoma,,111 E NAPA ST,Food Service,ABC License Data
KASHUBA WINE  LLC,SONOMA,Sonoma,,16490 ARNOLD DR,Food Service,ABC License Data
KEEFE FAMILY WINES,SONOMA,Sonoma,,21481 8TH ST E STE 1,Food Service,ABC License Data
KIONA VINEYARDS WINERY,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
KISMET WINE,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
KUTCH WINES,SONOMA,Sonoma,,22020 CARNEROS VINEYARD WAY,Food Service,ABC License Data
LA HACIENDA GRILL,SONOMA,Sonoma,,561 5TH ST W,Food Service,ABC License Data
LA LUKE WINES,SONOMA,Sonoma,,23277 ARNOLD DR,Food Service,ABC License Data
LA PRENDA WINES,SONOMA,Sonoma,,22380 BROADWAY,Food Service,ABC License Data
LACUNA WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
LARSON FAMILY WINERY INC,SONOMA,Sonoma,,23355 MILLERICK RD,Food Service,ABC License Data
LARUE WINES,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data
LAS JARAS WINES,SONOMA,Sonoma,,1690 CARNEROS MEADOWS LN,Food Service,ABC License Data
LAS JARAS WINES  LLC,SONOMA,Sonoma,,363 FRANCE ST,Food Service,ABC License Data
LASALETTE RESTAURANT,SONOMA,Sonoma,,452 1ST ST E,Restaurant,ABC License Data
LEAP OF GRAPES WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
LEDSON VINEYARD & WINERY,SONOMA,Sonoma,,21692 8TH ST E BLDG B,Food Service,ABC License Data
LEDSON VINEYARD AND WINERY,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
LEVY RESTAURANTS AT INFINEON RACEWAY,SONOMA,Sonoma,,29355 ARNOLD DR,Restaurant,ABC License Data
LLANDU ESTATE WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
LMAO WINES,SONOMA,Sonoma,,21481 8TH ST,Food Service,ABC License Data
LOS MOLCAJETES BAR & GRILL,SONOMA,Sonoma,,19101 SONOMA HWY,Bar,ABC License Data
MACLAREN WINE,SONOMA,Sonoma,,22020 CARNEROS VINEYARD WAY,Food Service,ABC License Data
MACROSTIE WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
MAGNOLIA WINE SERVICES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
MARIONI WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
MARY'S PIZZA SHACK,SONOMA,Sonoma,,8 & 14 W SPAIN ST,Food Service,ABC License Data
MATHIS WINE,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
MAYA RESTAURANT,SONOMA,Sonoma,,101 E NAPA ST,Restaurant,ABC License Data
MEADOWCROFT WINES,SONOMA,Sonoma,,23570 ARNOLD DR,Food Service,ABC License Data
MIGNANELLI WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
MOON HOLLOW WINERY,SONOMA,Sonoma,,481 1ST ST W,Food Service,ABC License Data
MURPHYS IRISH PUB,SONOMA,Sonoma,,464 1ST ST E,Food Service,ABC License Data
NAKEDWINES.COM,SONOMA,Sonoma,,389 E 4TH ST,Food Service,ABC License Data
NO FINE PRINT WINE CO,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
OBSIDIAN RIDGE WINE COMPANY,SONOMA,Sonoma,,134 CHURCH ST,Food Service,ABC License Data
OBSIDIAN WINE CO,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
ODISEA WINE COMPANY,SONOMA,Sonoma,,531 1ST ST E,Food Service,ABC License Data
OLDE SONOMA PUBLIC HOUSE,SONOMA,Sonoma,,18615 SONOMA HWY,Food Service,ABC License Data
OPAL MOON WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
ORDAZ FAMILY WINES  LLC,SONOMA,Sonoma,,708 MARIANO DR,Food Service,ABC License Data
OVERSHINE WINE CO,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data
PAINT HORSE WINERY,SONOMA,Sonoma,,16510 ARNOLD DR,Food Service,ABC License Data
PARKPOINT CLUB,SONOMA,Sonoma,,19111 SONOMA HWY,Food Service,ABC License Data
PARKSIDE WINE BAR,SONOMA,Sonoma,,5 E NAPA ST,Bar,ABC License Data
PASHA WINES,SONOMA,Sonoma,,19368 ORANGE AVE,Food Service,ABC License Data
PEDUNCLE WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
PERSON WINE COMPANY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
PICAZO CAFE & DELI,SONOMA,Sonoma,,19100 ARNOLD DR,Restaurant,ABC License Data
PIED A TERRE WINES,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
PONO WINES,SONOMA,Sonoma,,956 1ST ST W,Food Service,ABC License Data
PROXY WINES LLC,SONOMA,Sonoma,,760 4TH ST E,Food Service,ABC License Data
QUAIL RUN WINES,SONOMA,Sonoma,,855 QUAIL RUN WAY,Food Service,ABC License Data
QUARRY LAKE WINERY  SONOMA,SONOMA,Sonoma,,26200 ARNOLD DR,Food Service,ABC License Data
R2 WINE COMPANY,SONOMA,Sonoma,,654 BROADWAY,Food Service,ABC License Data
RAM'S GATE WINERY,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data
RAMS GATE WINERY,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data
RED STITCH WINE GROUP,SONOMA,Sonoma,,1700 MOON MOUNTAIN RD,Food Service,ABC License Data
REPRIS WINES/TEXTURE,SONOMA,Sonoma,,35 E NAPA ST,Food Service,ABC License Data
REPRIS WINES/TEXTURE/PANGLOSS CELLARS,SONOMA,Sonoma,,21889 8TH ST E,Food Service,ABC License Data
RIPPEY WINE COMPANY  LLC,SONOMA,Sonoma,,4202 STAGE GULCH RD,Food Service,ABC License Data
RMK WINES,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
ROBLEDO FAMILY WINERY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
ROCHE WINERY  LLC,SONOMA,Sonoma,,22097 BONNESS RD,Food Service,ABC License Data
ROCK AND CLAY WINES LLC,SONOMA,Sonoma,,455 EASTIN DR,Food Service,ABC License Data
ROGER ROESSLER WINES,SONOMA,Sonoma,,654 BROADWAY,Food Service,ABC License Data
ROMILILLY WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
SAMANDLA WINE IMPORTS,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
SANGIACOMO FAMILY WINES,SONOMA,Sonoma,,21545 BROADWAY ST,Food Service,ABC License Data
SCHUG WINERY,SONOMA,Sonoma,,602 BONNEAU RD,Food Service,ABC License Data
SCRIBE WINERY,SONOMA,Sonoma,,2100 DENMARK ST,Food Service,ABC License Data
SEAN MINOR WINES,SONOMA,Sonoma,,21007 BROADWAY,Food Service,ABC License Data
SERRES RANCH WINE,SONOMA,Sonoma,,16060 HWY 12,Food Service,ABC License Data
SERRES RANCH WINE @ SONOMAS TUESDAY NIGHT CFM,SONOMA,Sonoma,,1 THE PLAZA,Food Service,ABC License Data
SHIGE SUSHI,SONOMA,Sonoma,,19161 HIGHWAY 12,Food Service,ABC License Data
SIMPATICO WINE COMPANY,SONOMA,Sonoma,,127 E NAPA ST,Food Service,ABC License Data
SKYLARK WINE COMPANY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
SMITH STORY WINE CELLARS,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
SOL REI WINE,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data
SONOMA COLLECTION WINES,SONOMA,Sonoma,,22380 BROADWAY,Food Service,ABC License Data
SONOMA EATS,SONOMA,Sonoma,,18133 HIGHWAY 12,Restaurant,ABC License Data
SONOMA GOLF CLUB,SONOMA,Sonoma,,17700 ARNOLD DR,Food Service,ABC License Data
SONOMA GRILLE,SONOMA,Sonoma,,165 W NAPA ST,Food Service,ABC License Data
SONOMA HARVEST WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
SONOMA MARKET INC,SONOMA,Sonoma,,500 W NAPA ST,Food Service,ABC License Data
SONOMA VALLEY CUSTOM WINE,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
SONOMA VALLEY MARKET,SONOMA,Sonoma,,990 GROVE ST,Food Service,ABC License Data
SOPHIE JAMES WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
SOSIE WINES,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data
SPREAD KITCHEN,SONOMA,Sonoma,,18375 SONOMA HWY,Food Service,ABC License Data
STARWINE,SONOMA,Sonoma,,11 E NAPA ST  UNIT B,Food Service,ABC License Data
STEINERS TAVERN,SONOMA,Sonoma,,465 1ST ST W,Bar,ABC License Data
STONE EDGE FARM ESTATE VINEYARDS & WINERY,SONOMA,Sonoma,,21200 8TH ST E,Food Service,ABC License Data
STONE EDGE WINERY,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
STONE EDGE WINERY LLC,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
TALISMAN WINES LLC,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
THIRTY-SEVEN WINES,SONOMA,Sonoma,,3000 SEARS POINT RD,Food Service,ABC License Data
THREE FAT GUYS WINES,SONOMA,Sonoma,,20816 BROADWAY,Food Service,ABC License Data
THREE WINE COMPANY,SONOMA,Sonoma,,115 SPECHT RD,Food Service,ABC License Data
TIN BARN VINEYARDS,SONOMA,Sonoma,,21692 8TH ST E,Bar,ABC License Data
TINY VINEYARDS WINE COMPANY LLC,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
TOGNETTI FAMILY WINERY LLC,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
TOPOPHILIA WINE CO,SONOMA,Sonoma,,660 W VERANO AVE,Food Service,ABC License Data
TROIKA WINES,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data
TWO SHADOWS WINE LLC,SONOMA,Sonoma,,2120 ARROWHEAD MOUNTAIN RD,Food Service,ABC License Data
URBAN PRESS WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
V2 WINE GROUP,SONOMA,Sonoma,,584 1ST ST E,Food Service,ABC License Data
VALLEY OF THE MOON GUN CLUB INC,SONOMA,Sonoma,,27000 BURNDALE RD,Food Service,ABC License Data
VALLEY SWIM CLUB,SONOMA,Sonoma,,18709 ARNOLD DR,Food Service,ABC License Data
VIANSA WINERY,SONOMA,Sonoma,,25200 ARNOLD DR,Food Service,ABC License Data
VIGIL FAMILY WINES LLC,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data
VINCA MINOR - WINE,SONOMA,Sonoma,,21481 8TH ST. E,Food Service,ABC License Data
VINEBURG GROCERY & DELI,SONOMA,Sonoma,,997 NAPA RD,Food Service,ABC License Data
VINEYARD MARKET LLC,SONOMA,Sonoma,,18971 SONOMA HWY,Food Service,ABC License Data
VIVIER WINES,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
WALDELE FAMILY WINES,SONOMA,Sonoma,,330 ANDRIEUX ST,Food Service,ABC License Data
WALT WINES,SONOMA,Sonoma,,380 1ST ST W,Food Service,ABC License Data
WILLIAM KNUTTEL WINERY  ROBIN K WINERY AND OTTIMIN,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
WINE COUNTRY CONNECT,SONOMA,Sonoma,,21775 8TH ST E,Food Service,ABC License Data
WINECRAFT,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data
WINERY 16600,SONOMA,Sonoma,,1700 MOON MOUNTAIN RD,Food Service,ABC License Data
WINERY DIRECT LLC,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
WINERY EXCHANGE,SONOMA,Sonoma,,4202 STAGE GULCH RD,Food Service,ABC License Data
WINEXYZ  LLC,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
WING & BARREL RANCH,SONOMA,Sonoma,,6600 NOBLE RD,Bar,ABC License Data
WINGS WINE COMPANY LLC,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
STEWARTS POINT STORE,STEWARTS POINT,Sonoma,,32000 COAST HIGHWAY 1,Food Service,ABC License Data
ESTERO CAFE,VALLEY FORD,Sonoma,,14450 HWY 1,Restaurant,ABC License Data
VALLEY FORD MARKET,VALLEY FORD,Sonoma,,14400 COAST HWY 1,Food Service,ABC License Data
ALLEN WINE COMPANY,WINDSOR,Sonoma,,7763 BELL RD,Food Service,ABC License Data
BALDASSARI WINES,WINDSOR,Sonoma,,9058 WINDSOR RD,Food Service,ABC License Data
BARLEY & BINE BEER CAFE,WINDSOR,Sonoma,,7765 BELL RD,Bar,ABC License Data
BARREL BROTHERS BREWING COMPANY LLC,WINDSOR,Sonoma,,399 BUSINESS PARK CT,Bar,ABC License Data
BISHOP FORBES WINES,WINDSOR,Sonoma,,563 SHAGBARK ST,Food Service,ABC License Data
BROWNE FAMILY WINES  LLC,WINDSOR,Sonoma,,4525 SLUSSER RD,Food Service,ABC License Data
BRULIAM WINES,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
CAMPANA RANCH WINERY,WINDSOR,Sonoma,,3631 MARK WEST STATION RD,Food Service,ABC License Data
CARLISLE WINERY & VINEYARDS LLC,WINDSOR,Sonoma,,6301 STARR RD,Food Service,ABC License Data
CLARICE WINE COMPANY,WINDSOR,Sonoma,,1058 ELSBREE LN,Food Service,ABC License Data
COLAGROSSI WINES,WINDSOR,Sonoma,,7755 BELL RD,Food Service,ABC License Data
COLLECTIBLE FINE WINE,WINDSOR,Sonoma,,7680 BELL RD,Food Service,ABC License Data
CROATIAN PREMIUM WINE IMPORTS,WINDSOR,Sonoma,,830 DEN BESTE CT,Food Service,ABC License Data
CVS PHARMACY STORE 9931,WINDSOR,Sonoma,,9030 BROOKS RD S,Food Service,ABC License Data
DEERING WINE,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
DESMOND WINES,WINDSOR,Sonoma,,6820 STARR RD,Food Service,ABC License Data
DIANA'S MEXICAN RESTAURANT,WINDSOR,Sonoma,,8430 OLD REDWOOD HWY,Mexican Restaurant,ABC License Data
EL TORO MARKET,WINDSOR,Sonoma,,8465 OLD REDWOOD HWY,Food Service,ABC License Data
EMERSON BROWN WINES,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
EMERSON WINES,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
ESTRELLA'A MARKET & TAQUERIA,WINDSOR,Sonoma,,10351 OLD REDWOOD HWY,Food Service,ABC License Data
EXPRESS WINE DELIVERY,WINDSOR,Sonoma,,7970 CAMERON DR,Food Service,ABC License Data
FIVE S WINES,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
FLAVOR BURGER CAFE,WINDSOR,Sonoma,,6560 HEMBREE LN,Restaurant,ABC License Data
FORIS VINEYARDS WINERY,WINDSOR,Sonoma,,825 DEN BESTE CT,Food Service,ABC License Data
GENUS WINES,WINDSOR,Sonoma,,9442 JESSICA DR,Food Service,ABC License Data
GIGINO WINE IMPORTS,WINDSOR,Sonoma,,7970 CAMERON DR,Food Service,ABC License Data
GUERRERO FERNANDEZ WINERY,WINDSOR,Sonoma,,7724 BELL RD,Food Service,ABC License Data
HIMALAYAN RESTAURANT,WINDSOR,Sonoma,,810 MCCLELLAND DR,Restaurant,ABC License Data
JACKSONS #292-REDWOOD MARKET,WINDSOR,Sonoma,,9120 OLD REDWOOD HWY,Food Service,ABC License Data
JIMMYS LAKESIDE GRILL,WINDSOR,Sonoma,,1320 19TH HOLE DR,Food Service,ABC License Data
KC'S AMERICAN KITCHEN,WINDSOR,Sonoma,,9501 DUVANDER LN,Food Service,ABC License Data
LA CREMA WINERY,WINDSOR,Sonoma,,3680/3690 LAUGHLIN RD,Food Service,ABC License Data
LANDO WINES,WINDSOR,Sonoma,,8508 TRIONE CIR,Food Service,ABC License Data
LEMUS FAMILY WINES LLC,WINDSOR,Sonoma,,8563 ZINFANDEL DR,Food Service,ABC License Data
LUCUNDA WINES,WINDSOR,Sonoma,,6201 STARR RD,Food Service,ABC License Data
LUPES MEXICAN DINER,WINDSOR,Sonoma,,710 MCCLELLAND DR,Mexican Restaurant,ABC License Data
MAKER WINE,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
MARCASSIN WINE COMPANY,WINDSOR,Sonoma,,7331 CONDE LN,Food Service,ABC License Data
MARTIN'S MARKET,WINDSOR,Sonoma,,10333 OLD REDWOOD HWY,Food Service,ABC License Data
MARTINELLI WINERY,WINDSOR,Sonoma,,3360 RIVER RD,Food Service,ABC License Data
MARY'S PIZZA SHACK,WINDSOR,Sonoma,,9010 BROOKS RD S,Food Service,ABC License Data
MD LIQUOR & FOOD,WINDSOR,Sonoma,,8499 OLD REDWOOD HWY,Food Service,ABC License Data
MONROY WINES,WINDSOR,Sonoma,,948 ROBBIE WAY,Food Service,ABC License Data
MOUNTAIN MIKES PIZZA,WINDSOR,Sonoma,,6580 HEMBREE LN,Food Service,ABC License Data
MUTT LYNCH WINERY INC,WINDSOR,Sonoma,,9050 WINDSOR RD,Food Service,ABC License Data
NOTRE VUE ESTATE WINE GROUP  INC.,WINDSOR,Sonoma,,10810 HILLVIEW RD,Food Service,ABC License Data
OAK TREE WINERY,WINDSOR,Sonoma,,9086 WINDSOR RD,Food Service,ABC License Data
OLIVERS MARKET,WINDSOR,Sonoma,,9230 OLD REDWOOD HIGHWAY,Food Service,ABC License Data
OUTPOST WINES,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
PARADISE BURGER AND KITCHEN,WINDSOR,Sonoma,,8465 OLD REDWOOD HWY,Food Service,ABC License Data
PEDRONCELLI WINERY,WINDSOR,Sonoma,,825 DEN BESTE CT,Food Service,ABC License Data
PEZCOW RESTAURANT,WINDSOR,Sonoma,,8465 OLD REDWOOD HWY,Restaurant,ABC License Data
PIZZALEAH,WINDSOR,Sonoma,,9240 OLD REDWOOD HWY,Food Service,ABC License Data
POHLEY'S MARKET,WINDSOR,Sonoma,,341 WINDSOR RIVER RD,Food Service,ABC License Data
PREMIER WINE BROKERS,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
PUBLICAN THE,WINDSOR,Sonoma,,400 EMILY ROSE CIR,Food Service,ABC License Data
QUICK SHOP & DELI,WINDSOR,Sonoma,,8197 OLD REDWOOD HWY,Food Service,ABC License Data
RANCHO COYOTE VINEYARDS & WINERY,WINDSOR,Sonoma,,11420 BROOKS RD,Food Service,ABC License Data
RANCHO SAN MIGUEL WINERY,WINDSOR,Sonoma,,2912 WOOLSEY RD,Food Service,ABC License Data
REGAL WINE COMPANY & ROYAL WINE COMPANY,WINDSOR,Sonoma,,1190 KITTYHAWK BLVD,Food Service,ABC License Data
RIVER WEST WINES,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
RUSSIAN HILL ESTATE WINERY,WINDSOR,Sonoma,,4525 SLUSSER RD,Food Service,ABC License Data
RUSSIAN RIVER WINES,WINDSOR,Sonoma,,1200 AMERICAN WAY,Food Service,ABC License Data
SAVOR VIETNAMESE CUISINE,WINDSOR,Sonoma,,8970 BROOKS RD S,Food Service,ABC License Data
SUPER SONOMAN WINE,WINDSOR,Sonoma,,7730 BELL RD,Food Service,ABC License Data
SWEET T'S RESTAURANT + BAR,WINDSOR,Sonoma,,9098 BROOKS RD S,Bar,ABC License Data
THE SETTING WINES,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
TOMI THAI RESTAURANT,WINDSOR,Sonoma,,426 EMILY ROSE CIR,Asian Restaurant,ABC License Data
UME JAPANESE BISTRO,WINDSOR,Sonoma,,8710 OLD REDWOOD HWY,Food Service,ABC License Data
VINO VALPREDO WINE COMPANY,WINDSOR,Sonoma,,9006 WINDSOR RD,Food Service,ABC License Data
WAGS & WINE  LLC,WINDSOR,Sonoma,,7755 BELL RD,Food Service,ABC License Data
WINDSOR BAR & GRILL,WINDSOR,Sonoma,,8757 OLD REDWOOD HWY,Bar,ABC License Data
WINDSOR GOLF CLUB,WINDSOR,Sonoma,,1340 19TH HOLE DRIVE,Food Service,ABC License Data
WINDSOR MARKET 7,WINDSOR,Sonoma,,9025 OLD REDWOOD HWY,Food Service,ABC License Data
WINDSOR PALMS MARKET,WINDSOR,Sonoma,,8465 OLD REDWOOD HWY,Food Service,ABC License Data
WINE GUY & WINE GAL,WINDSOR,Sonoma,,800 EDGEWOOD PL,Food Service,ABC License Data
WINESHIPPING.COM,WINDSOR,Sonoma,,830 DEN BESTE CT,Food Service,ABC License Data
WINGSTOP,WINDSOR,Sonoma,,6500 HEMBREE LN  STE 205,Food Service,ABC License Data
YINKENG RESTAURANT,WINDSOR,Sonoma,,8840 LAKEWOOD DR,Restaurant,ABC License Data
YUNMEN WINE AMERICA,WINDSOR,Sonoma,,7970 CAMERON DR,Food Service,ABC License Data
ZOUZOUNIS WINERY,WINDSOR,Sonoma,,7680 BELL RD,Food Service,ABC License Data
CACHE CREEK MINI MART,BROOKS,Yolo,,14150 WINNERS WAY,Food Service,ABC License Data
YOCHA DEHE GOLF CLUB,BROOKS,Yolo,,100 GOLF COURSE DR,Food Service,ABC License Data
ROAD TRIP BAR & GRILL,CAPAY,Yolo,,24989 STATE HIGHWAY 16,Bar,ABC License Data
BOGLE WINERY,CLARKSBURG,Yolo,,49762 HAMILTON RD,Food Service,ABC License Data
